0.012239	0.0012238325	0.7311111111
0.012239	0.0012238325	0.7307407407
0.012240	0.0012349808	0.7307407407
0.012240	0.0012349808	0.7300000000
0.012241	0.0012386969	0.7300000000
0.012241	0.0012386969	0.7296296296
0.012244	0.0012647095	0.7296296296
0.012245	0.0012647095	0.7292592593
0.012245	0.0012696643	0.7292592593
0.012245	0.0012696643	0.7288888889
0.012247	0.0012832900	0.7288888889
0.012247	0.0012832900	0.7281481481
0.012251	0.0013080639	0.7281481481
0.012251	0.0013080639	0.7277777778
0.012258	0.0013600892	0.7277777778
0.012258	0.0013600892	0.7274074074
0.012259	0.0013712375	0.7274074074
0.012259	0.0013712375	0.7270370370
0.012261	0.0013799083	0.7270370370
0.012261	0.0013799083	0.7266666667
0.012262	0.0013885792	0.7266666667
0.012262	0.0013885792	0.7262962963
0.012268	0.0014183079	0.7262962963
0.012268	0.0014183079	0.7259259259
0.012270	0.0014418432	0.7259259259
0.012270	0.0014418432	0.7255555556
0.012272	0.0014567075	0.7255555556
0.012272	0.0014567075	0.7251851852
0.012274	0.0014777654	0.7251851852
0.012275	0.0014777654	0.7248148148
0.012276	0.0014876750	0.7248148148
0.012276	0.0014876750	0.7244444444
0.012278	0.0015025393	0.7244444444
0.012278	0.0015025393	0.7240740741
0.012279	0.0015136876	0.7240740741
0.012279	0.0015136876	0.7237037037
0.012281	0.0015223585	0.7237037037
0.012281	0.0015223585	0.7233333333
0.012281	0.0015235972	0.7233333333
0.012281	0.0015235972	0.7229629630
0.012285	0.0015496098	0.7229629630
0.012286	0.0015496098	0.7222222222
0.012291	0.0015991577	0.7222222222
0.012291	0.0015991577	0.7218518519
0.012293	0.0016127834	0.7218518519
0.012293	0.0016127834	0.7214814815
0.012294	0.0016214542	0.7214814815
0.012295	0.0016214542	0.7207407407
0.012303	0.0016957760	0.7207407407
0.012304	0.0016957760	0.7200000000
0.012307	0.0017205500	0.7200000000
0.012308	0.0017205500	0.7196296296
0.012308	0.0017279822	0.7196296296
0.012308	0.0017279822	0.7192592593
0.012309	0.0017341756	0.7192592593
0.012309	0.0017341756	0.7188888889
0.012309	0.0017378917	0.7188888889
0.012309	0.0017378917	0.7185185185
0.012312	0.0017676205	0.7185185185
0.012312	0.0017676205	0.7181481481
0.012313	0.0017725753	0.7181481481
0.012314	0.0017725753	0.7177777778
0.012316	0.0017911557	0.7177777778
0.012316	0.0017911557	0.7174074074
0.012316	0.0017973492	0.7174074074
0.012317	0.0017973492	0.7170370370
0.012318	0.0018122136	0.7170370370
0.012318	0.0018122136	0.7166666667
0.012323	0.0018605227	0.7166666667
0.012323	0.0018605227	0.7162962963
0.012326	0.0018964449	0.7162962963
0.012326	0.0018964449	0.7159259259
0.012328	0.0019100706	0.7159259259
0.012329	0.0019100706	0.7155555556
0.012329	0.0019113093	0.7155555556
0.012329	0.0019113093	0.7151851852
0.012331	0.0019298898	0.7151851852
0.012331	0.0019298898	0.7148148148
0.012331	0.0019348445	0.7148148148
0.012332	0.0019348445	0.7144444444
0.012335	0.0019707668	0.7144444444
0.012335	0.0019707668	0.7140740741
0.012336	0.0019732441	0.7140740741
0.012336	0.0019732441	0.7137037037
0.012338	0.0019930633	0.7137037037
0.012338	0.0019930633	0.7133333333
0.012340	0.0020203146	0.7133333333
0.012340	0.0020203146	0.7129629630
0.012341	0.0020314629	0.7129629630
0.012341	0.0020314629	0.7125925926
0.012342	0.0020388951	0.7125925926
0.012343	0.0020388951	0.7122222222
0.012344	0.0020562368	0.7122222222
0.012344	0.0020562368	0.7118518519
0.012346	0.0020760560	0.7118518519
0.012346	0.0020760560	0.7114814815
0.012346	0.0020847269	0.7114814815
0.012347	0.0020847269	0.7111111111
0.012349	0.0021095008	0.7111111111
0.012349	0.0021095008	0.7107407407
0.012350	0.0021181717	0.7107407407
0.012350	0.0021181717	0.7103703704
0.012354	0.0021565713	0.7103703704
0.012354	0.0021565713	0.7100000000
0.012360	0.0022036418	0.7100000000
0.012360	0.0022036418	0.7096296296
0.012363	0.0022284157	0.7096296296
0.012363	0.0022284157	0.7092592593
0.012369	0.0022891119	0.7092592593
0.012370	0.0022891119	0.7088888889
0.012370	0.0022940666	0.7088888889
0.012370	0.0022940666	0.7085185185
0.012371	0.0022965440	0.7085185185
0.012371	0.0022965440	0.7081481481
0.012373	0.0023225567	0.7081481481
0.012373	0.0023225567	0.7077777778
0.012375	0.0023411371	0.7077777778
0.012375	0.0023411371	0.7074074074
0.012375	0.0023473306	0.7074074074
0.012376	0.0023473306	0.7066666667
0.012379	0.0023770593	0.7066666667
0.012379	0.0023770593	0.7062962963
0.012381	0.0023981172	0.7062962963
0.012381	0.0023981172	0.7059259259
0.012382	0.0024092655	0.7059259259
0.012382	0.0024092655	0.7055555556
0.012382	0.0024129815	0.7055555556
0.012382	0.0024129815	0.7051851852
0.012383	0.0024228911	0.7051851852
0.012384	0.0024228911	0.7048148148
0.012388	0.0024773938	0.7048148148
0.012388	0.0024773938	0.7044444444
0.012389	0.0024959742	0.7044444444
0.012389	0.0024959742	0.7040740741
0.012394	0.0025517156	0.7040740741
0.012394	0.0025517156	0.7037037037
0.012395	0.0025579091	0.7037037037
0.012395	0.0025579091	0.7033333333
0.012403	0.0026508113	0.7033333333
0.012403	0.0026508113	0.7029629630
0.012415	0.0027833519	0.7029629630
0.012415	0.0027833519	0.7025925926
0.012417	0.0028068872	0.7025925926
0.012417	0.0028068872	0.7022222222
0.012420	0.0028353772	0.7022222222
0.012420	0.0028353772	0.7018518519
0.012422	0.0028601511	0.7018518519
0.012422	0.0028601511	0.7014814815
0.012423	0.0028651059	0.7014814815
0.012423	0.0028651059	0.7011111111
0.012426	0.0029146538	0.7011111111
0.012427	0.0029146538	0.7007407407
0.012427	0.0029270408	0.7007407407
0.012427	0.0029270408	0.7003703704
0.012431	0.0029877369	0.7003703704
0.012431	0.0029877369	0.7000000000
0.012433	0.0030050787	0.7000000000
0.012433	0.0030050787	0.6992592593
0.012436	0.0030496717	0.6992592593
0.012437	0.0030496717	0.6988888889
0.012437	0.0030521491	0.6988888889
0.012437	0.0030521491	0.6985185185
0.012438	0.0030595813	0.6985185185
0.012438	0.0030595813	0.6981481481
0.012438	0.0030670135	0.6981481481
0.012438	0.0030670135	0.6977777778
